id,chords
0526,"['B5', 'B5', 'B5', 'B5', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Bmin7', 'Gmaj', 'Gmaj', 'F#min', 'F#min', 'Gmaj7', 'Gmaj7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj7', 'Gmaj7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Bmin7', 'Gmaj7', 'Gmaj7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj', 'Emin7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Gmaj7', 'Gmaj7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj7', 'Gmaj7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj', 'Gmaj', 'Bmin7', 'Emin7', 'F#sus4', 'Bmin', 'Bmin7', 'Emin7', 'F#sus4', 'Bmin', 'Bmin7', 'Gmaj7', 'Emin7', 'F#min7', 'Bmin', 'Bmin7', 'Gmaj7', 'Emin7', 'F#min7', 'Bmin', 'Bmin7', 'Gmaj', 'Gmaj', 'F#min', 'Bmin', 'Bmin7', 'Gmaj7', 'Gmaj7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj7', 'Gmaj7', 'F#min7', 'Bmin', 'Bmin7', 'Gmaj7', 'Gmaj7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj7', 'Gmaj7', 'F#min7', 'Bmin', 'Bmin7', 'Gmaj', 'Emin7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj', 'Emin7', 'F#min', 'Bmin', 'Bmin7', 'Gmaj']"
0528,"['Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Dmaj', 'Amaj', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Dmaj', 'Amaj', 'Amaj', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Dmaj', 'Amaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amaj', 'Gmaj', 'Bmin7', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Amaj9', 'Bmin7', 'Dmaj', 'Amaj', 'Bb', 'Bb', 'Bb', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Ebmaj', 'Cmin', 'Cmin', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7', 'Bbmaj9', 'Cmin7']"
0530,"['F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'Dmaj', 'Emaj', 'F#min', 'F#min', 'F#min', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj', 'F#min', 'Emaj', 'Dmaj', 'Dmaj']"
0531,"['Cmin', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin9', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin9', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin9', 'Abmaj', 'Bbmaj', 'Fmin7', 'Cmin9', 'Fmin7', 'Fmin7', 'Cmin9', 'Fmin7', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Abmaj', 'Abmaj', 'Bbmaj', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin9', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin9', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin9', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin9', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin9', 'Abmaj', 'Bbmaj', 'Fmin7', 'Cmin9', 'Fmin7', 'Fmin7', 'Cmin9', 'Fmin7', 'Fmin7', 'Cmin9', 'Fmin7', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Abmaj', 'Abmaj', 'Bbmaj', 'Cmin', 'Fmin7', 'Cmin9', 'Fmin7', 'Fmin7', 'Cmin9', 'Fmin7', 'Fmin7', 'Cmin9', 'Fmin7', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Abmaj', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Abmaj', 'Abmaj', 'Bbmaj', 'Bbmaj', 'Cmin', 'Cmin', 'Cmin', 'Cmin', 'Cmin', 'Cmin', 'Cmin', 'Cmin', 'Cmin', 'Cmin', 'Cmin', 'Cmin']"
0533,"['D7', 'D7', 'D7', 'A7', 'D7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'D7', 'G7', 'E7', 'D7', 'A7', 'D7', 'A7', 'D7', 'D7', 'D7', 'A7', 'D7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'D7', 'G7', 'E7', 'D7', 'A7', 'D7', 'A7', 'D7', 'D7', 'D7', 'A7', 'D7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'D7', 'G7', 'E7', 'D7', 'A7', 'D7', 'A7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7', 'G7', 'E7']"
0537,"['Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Fmaj', 'Bbmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Gbmaj', 'Dbmaj', 'Bbmin', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Fmaj', 'Bbmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Gbmaj', 'Dbmaj', 'Bbmin', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Fmaj', 'Bbmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Gbmaj', 'Dbmaj', 'Bbmin', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Dbmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Dbmaj', 'Ebmaj']"
0539,"['Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'Emin', 'Emin', 'Gmaj', 'Gmaj', 'Emin', 'Emin', 'Cmaj', 'Cmaj', 'Cmaj', 'Cmaj', 'Emaj', 'Emaj', 'Emaj', 'Cmaj', 'Emaj', 'Emaj', 'Emaj', 'Cmaj', 'Amin', 'Bmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'Emaj', 'Emaj', 'Cmaj', 'Emaj', 'Emaj', 'Emaj', 'Cmaj', 'Amin', 'Bmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Cmaj', 'Amaj', 'Amaj', 'Dmaj', 'Amaj', 'Amaj', 'Dmaj', 'Bmaj', 'Bmaj', 'Dmaj', 'Bmaj', 'Bmaj', 'Emin', 'Emin', 'Gmaj', 'Gmaj', 'Emin', 'Emin', 'Cmaj', 'Cmaj', 'Cmaj', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj', 'E7', 'E', 'Cmaj', 'Emaj']"
0540,"['Dmin9', 'C', 'Bbmaj9', 'Asus4', 'Dmin', 'Cmaj', 'Bbmaj9', 'Amin7', 'Gmin7', 'E', 'A7', 'Dsus4', 'Dmaj', 'Dmin9', 'Amin7', 'Bbmaj9', 'Amin7', 'Gmin9', 'Asus4', 'Amaj', 'Dsus4', 'Dmaj', 'Gmin9', 'Amin7', 'Bbmaj7', 'Amin7', 'Gmin9', 'Amin7', 'Ebmaj9', 'Dmin7', 'Cmin9', 'Dmin9', 'Amin7', 'Bbmaj9', 'Amin7', 'Gmin9', 'Asus4', 'Amaj', 'Dmin9', 'Dmin9', 'Bbmaj9', 'Asus4', 'Amaj', 'Emin', 'Dmaj', 'Amaj', 'Dmaj', 'Emin', 'Dmaj', 'Amaj', 'Dmaj', 'Dmin9', 'Amin7', 'Bbmaj9', 'Amin7', 'Gmin9', 'Asus4', 'Amaj', 'Dsus4', 'Dmaj', 'Dmin9', 'Amin7', 'Bbmaj9', 'Amin7', 'Gmin9', 'Asus4', 'Amaj', 'Dsus4', 'Dmaj', 'Gmin9', 'Amin7', 'Bbmaj7', 'Amin7', 'Gmin9', 'Amin7', 'Ebmaj9', 'Cmin9', 'Cmin9', 'Eb', 'Ebmin9', 'Bbmin7', 'Cbmaj9', 'Bbmin7', 'Abmin9', 'Bbsus4', 'Bbmaj', 'Ebmin9', 'Ebmin9', 'Cbmaj9', 'Bbsus4', 'Bbmaj', 'Ebsus4', 'Ebsus4', 'Ebmaj', 'Ebmaj', 'Ebmaj', 'Ebmaj', 'Ebmaj', 'Ebmaj']"
0542,"['G7', 'C7', 'C7', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin7', 'Emin7', 'Fmaj', 'Emin7', 'Dmin7', 'Emin7', 'Fmaj', 'Gmaj', 'Gmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Emin', 'Dmin', 'Cmaj', 'C7', 'Fmaj', 'C7', 'C7', 'C7', 'Fmaj', 'C7', 'C7', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin7', 'Emin7', 'Fmaj', 'Emin7', 'Dmin7', 'Emin7', 'Fmaj', 'Gmaj', 'Gmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Emin', 'Dmin', 'C7', 'Fmaj', 'C7', 'C7', 'C7', 'Fmaj', 'C7', 'C7', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Dmin7', 'Emin7', 'Fmaj', 'Emin7', 'Dmin7', 'Emin7', 'Fmaj', 'Gmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj', 'Cmaj', 'Cmaj', 'Dmin', 'Cmaj']"
0543,"['Cmaj', 'Amin', 'Cmaj', 'Amin', 'Cmaj', 'Amin', 'Cmaj', 'Amin', 'Cmaj', 'Amin', 'Fmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Fmaj', 'Gmaj', 'Cmaj', 'Bbmaj', 'C7', 'Fmaj', 'E7', 'Amin', 'Cmaj', 'Amin', 'Fmaj', 'Fmaj', 'Cmaj', 'Amin', 'Dmin7', 'G7', 'G', 'G7', 'Cmaj', 'Amin', 'Fmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Amin', 'Fmaj', 'Gmaj', 'Cmaj', 'Bbmaj', 'C7', 'Fmaj', 'E7', 'Amin', 'Cmaj', 'Amin', 'Fmaj', 'Fmaj', 'Cmaj', 'Gmaj', 'Cmaj', 'Fmaj', 'Cmaj', 'C7', 'Fmaj', 'F#dim', 'Cmaj', 'C7', 'Fmaj', 'F#dim', 'Cmaj', 'C7', 'Fmaj', 'F#dim', 'Gmaj', 'E7', 'Amin', 'Cmaj', 'D7', 'Fmaj', 'G7', 'A7', 'Dmaj', 'Bmin', 'Gmaj', 'Asus4', 'Dmaj', 'Bmin', 'Gmaj', 'Amaj', 'Dmaj', 'D7', 'Gmaj', 'G#dim', 'Dmaj', 'Bmin', 'Dmaj', 'Bmin', 'Gmaj', 'Emin', 'A', 'A', 'Dmaj', 'Dmaj', 'Bmin', 'Dmaj', 'Dmaj', 'Bmin', 'Dmaj', 'Gmaj', 'Dmaj']"
0545,"['Emaj', 'Emaj', 'C#min', 'C#min', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Bmaj', 'Bmaj', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Bmaj', 'Bmaj', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Bmaj', 'Bmaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Amaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Bmaj', 'Bmaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Amaj', 'Emaj', 'Emaj', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Emaj', 'Emaj', 'C#min', 'C#min', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Bmaj', 'Bmaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Emaj', 'Emaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Amaj', 'Emaj', 'Emaj', 'Bmaj', 'Bmaj', 'Amaj', 'Amaj', 'Emaj', 'Emaj', 'Amaj', 'C7', 'B7', 'E7']"
0546,"['Cmin7', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Gmin', 'Fmaj7', 'Cmin7', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Gmin', 'Fmaj7', 'Cmin7', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Gmin', 'Fmaj7', 'Bbmaj7', 'Bbmaj7', 'Cmaj', 'Cmaj', 'Bbmaj7', 'Bbmaj7', 'Cmaj', 'Gmin', 'Gmin', 'Cmin7', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj', 'Fmaj', 'Bbmaj', 'Gmin', 'Cmaj', 'Cmaj']"
0547,"['Eb', 'Eb', 'Eb', 'Eb', 'Bmaj', 'Dbmaj', 'Eb', 'Eb', 'Eb', 'Eb', 'Bmaj', 'Dbmaj', 'Ebmin7', 'Ebmin7', 'Ebmin7', 'Ebmin7', 'Bmaj7', 'Bbmin7', 'Abmin7', 'Bbmin7', 'Bmaj7', 'Bmaj', 'Dbmaj', 'Eb', 'Eb', 'Ebmin7', 'Ebmin7', 'Ebmin7', 'Ebmin7', 'Bmaj7', 'Bbmin7', 'Abmin7', 'Bbmin7', 'Bmaj7', 'Dbmaj', 'Eb', 'Eb', 'F', 'Bbsus4', 'Bb7', 'Ebmaj9', 'Ebsus4', 'Ebmaj', 'Ebmin7', 'B', 'F', 'Bb7', 'Bmaj', 'Dbmaj', 'Ebmin7', 'Ebmin7', 'Ebmin7', 'Ebmin7', 'Bmaj7', 'Bbmin7', 'Abmin7', 'Bbmin7', 'Bmaj7', 'Bmaj', 'Dbmaj', 'Eb', 'Eb', 'Eb', 'Eb', 'Bmaj', 'Dbmaj', 'Ebmin9', 'Ebmin9', 'Ebmin9', 'Ebmin9', 'Bmaj7', 'Bbmin7', 'Abmin7', 'Dbmaj', 'Eb', 'Eb', 'F', 'Bbsus4', 'Bb7', 'Ebmaj9', 'Ebmaj', 'Ebmin7', 'B', 'F', 'Bb7', 'Abmin7', 'Dbmaj', 'Ebmin9', 'Ebmin9', 'Ebmin9', 'Ebmin9', 'Bmaj', 'Bbmin', 'Abmin7', 'Bbmin7', 'Bmaj7', 'Bmaj', 'Dbmaj', 'Eb', 'Eb', 'Eb', 'Eb', 'Eb', 'Eb', 'Bmaj', 'Dbmaj']"
0549,"['Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Dbmaj', 'Ebmaj', 'Abmaj', 'Ebmaj', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin', 'Abmaj', 'Fmin']"
0550,"['Dmaj', 'Dbmaj', 'Cmaj', 'Bmaj', 'Esus4', 'Esus4', 'Esus4', 'Esus4', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'F#min', 'Gmaj', 'Esus4', 'Esus4', 'F#min', 'Gmaj', 'Esus4', 'Esus4', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'F#min', 'Gmaj', 'Esus4', 'Esus4', 'F#min', 'Gmaj', 'Esus4', 'Esus4', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Dmaj', 'Dbmaj', 'Cmaj', 'Bmaj', 'Esus4', 'Esus4', 'Esus4', 'Esus4', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'F#min', 'Gmaj', 'Esus4', 'Esus4', 'F#min', 'Gmaj', 'Esus4', 'Esus4', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Amaj', 'Amin7', 'Bmin', 'Bmin', 'Amaj', 'Amin7', 'Bmin', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj', 'Gmaj', 'Dmaj']"
